Date,Price
8/14/2023,8291.5
8/11/2023,8294.5
8/10/2023,8386
8/9/2023,8397.5
8/8/2023,8347.5
8/7/2023,8485
8/4/2023,8573
8/3/2023,8611
8/2/2023,8509.5
8/1/2023,8631
7/31/2023,8831.5
7/28/2023,8662.5
7/27/2023,8569
7/26/2023,8617.5
7/25/2023,8673.5
7/24/2023,8517
7/21/2023,8452
7/20/2023,8485.5
7/19/2023,8429
7/18/2023,8473
7/17/2023,8491
7/14/2023,8673.5
7/13/2023,8694
7/12/2023,8499.5
7/11/2023,8322.5
7/10/2023,8372.5
7/7/2023,8370.5
7/6/2023,8261.5
7/5/2023,8319
7/4/2023,8359.5
7/3/2023,8398
6/30/2023,8315.5
6/29/2023,8177.5
6/28/2023,8255
6/27/2023,8363
6/26/2023,8391
6/23/2023,8390.5
6/22/2023,8574
6/21/2023,8602.5
6/20/2023,8548
6/19/2023,8540
6/16/2023,8566.5
6/15/2023,8558
6/14/2023,8509
6/13/2023,8460
6/12/2023,8310.5
6/9/2023,8371.5
6/8/2023,8347.5
6/7/2023,8293.5
6/6/2023,8339
6/5/2023,8335
6/2/2023,8237
6/1/2023,8243.5
5/31/2023,8089
5/30/2023,8123
5/26/2023,8135
5/25/2023,7962.5
5/24/2023,7901.5
5/23/2023,8102
5/22/2023,8127.5
5/19/2023,8251.5
5/18/2023,8172.5
5/17/2023,8302
5/16/2023,8121.5
5/15/2023,8272.5
5/12/2023,8253
5/11/2023,8163.5
5/10/2023,8475
5/9/2023,8591.5
5/5/2023,8581.5
5/4/2023,8493.5
5/3/2023,8468.5
5/2/2023,8514
4/28/2023,8595.5
4/27/2023,8586.5
4/26/2023,8552.5
4/25/2023,8528
4/24/2023,8730.5
4/21/2023,8794.5
4/20/2023,8881
4/19/2023,8965.5
4/18/2023,9012.5
4/17/2023,8964.5
4/14/2023,9023.5
4/13/2023,9058.5
4/12/2023,8916.5
4/11/2023,8854.5
4/6/2023,8800
4/5/2023,8782
4/4/2023,8751
4/3/2023,8917
3/31/2023,8993
3/30/2023,9001
3/29/2023,9002.5
3/28/2023,8978
3/27/2023,8964
3/24/2023,8921.5
3/23/2023,9031
3/22/2023,8888.5
3/21/2023,8757.5
3/20/2023,8697.5
3/17/2023,8580
3/16/2023,8518
3/15/2023,8504.5
3/14/2023,8833.5
3/13/2023,8931
3/10/2023,8867
3/9/2023,8853
3/8/2023,8910.5
3/7/2023,8763.5
3/6/2023,8920.5
3/3/2023,8983.5
3/2/2023,8958.5
3/1/2023,9100.5
2/28/2023,8961
2/27/2023,8802
2/24/2023,8716.5
2/23/2023,8904
2/22/2023,9112
2/21/2023,9200.5
2/20/2023,9141.5
2/17/2023,8987.5
2/16/2023,9023
2/15/2023,8857.5
2/14/2023,8946.5
2/13/2023,8938
2/10/2023,8857.5
2/9/2023,8983
2/8/2023,8892.5
2/7/2023,8925
2/6/2023,8871.5
2/3/2023,8980.5
2/2/2023,9052.5
2/1/2023,9087
1/31/2023,9222.5
1/30/2023,9210
1/27/2023,9263.5
1/26/2023,9329.5
1/25/2023,9314.5
1/24/2023,9314.5
1/23/2023,9356
1/20/2023,9324
1/19/2023,9305.5
1/18/2023,9323.5
1/17/2023,9287
1/16/2023,9104.5
1/13/2023,9185.5
1/12/2023,9187
1/11/2023,9124.5
1/10/2023,8912
1/9/2023,8859.5
1/6/2023,8589.5
1/5/2023,8374.5
1/4/2023,8252
1/3/2023,8321.5
12/30/2022,8372
12/29/2022,8418
12/28/2022,8443
12/23/2022,8349.5
12/22/2022,8310.5
12/21/2022,8393.5
12/20/2022,8354.5
12/19/2022,8320
12/16/2022,8266.5
12/15/2022,8293.5
12/14/2022,8516.5
12/13/2022,8497
12/12/2022,8374
12/9/2022,8543
12/8/2022,8543
12/7/2022,8456.5
12/6/2022,8421.5
12/5/2022,8391
12/2/2022,8450
12/1/2022,8336
11/30/2022,8239
11/29/2022,8037.5
11/28/2022,7959
11/25/2022,8008
11/24/2022,8041
11/23/2022,8005
11/22/2022,8013
11/21/2022,7880.5
11/18/2022,8076
11/17/2022,8110
11/16/2022,8293.5
11/15/2022,8376.5
11/14/2022,8375
11/11/2022,8492.5
11/10/2022,8271.5
11/9/2022,8104.5
11/8/2022,8115.5
11/7/2022,7914.5
11/4/2022,8099
11/3/2022,7561
11/2/2022,7626.5
11/1/2022,7652
10/31/2022,7450
10/28/2022,7550
10/27/2022,7764.5
10/26/2022,7792
10/25/2022,7523
10/24/2022,7556
10/21/2022,7624
10/20/2022,7560.5
10/19/2022,7386.5
10/18/2022,7421
10/17/2022,7562.5
10/14/2022,7538.5
10/13/2022,7573
10/12/2022,7545
10/11/2022,7596
10/10/2022,7578.5
10/7/2022,7457.5
10/6/2022,7607.5
10/5/2022,7679.5
10/4/2022,7718
10/3/2022,7508
9/30/2022,7560
9/29/2022,7542
9/28/2022,7422
9/27/2022,7353
9/26/2022,7341.5
9/23/2022,7433
