Date,IHSG,STI,Gold,Coal,Copper,Silver,Tin,Nickel
2021-07-22,6137.547,3159.26,1806.92,149.75,9441.5,25.4315,34100,18922
2021-07-23,6101.69,3157.05,1802.15,149.75,9516.0,25.1775,34500,19372
2021-07-26,6106.394,3138.97,1797.63,149.75,9809.5,25.1935,34785,19717
2021-07-27,6097.049,3138.81,1799.09,149.75,9758.5,24.6916,34375,19357
2021-07-28,6088.523,3141.75,1807.11,150.1,9686.0,24.9635,34400,19543
2021-07-29,6120.727,3180.61,1828.17,150.0,9823.5,25.5144,34898,19835
2021-07-30,6070.039,3166.94,1814.19,149.75,9728.0,25.4912,34649,19552
2021-08-02,6096.543,3161.22,1813.47,152.55,9700.5,25.4097,34830,19516
2021-08-03,6130.571,3149.25,1810.44,152.75,9541.5,25.5233,34637,19388
2021-08-04,6159.035,3182.9,1811.74,154.4,9466.0,25.3812,34630,19243
2021-08-05,6205.417,3175.1,1804.41,157.25,9491.5,25.1581,34625,19472
2021-08-06,6203.431,3177.18,1763.03,160.95,9468.0,24.3305,34750,19214
2021-08-10,6088.408,3207.36,1728.93,167.1,9520.5,23.3416,35084,18952
2021-08-12,6139.652,3182.8,1752.9,171.25,9467.5,23.1805,35270,19678
2021-08-13,6139.492,3165.49,1779.74,172.75,9570.0,23.7493,35324,19656
2021-08-16,6087.913,3145.52,1787.45,173.4,9442.0,23.841,35680,19510
2021-08-18,6118.15,3131.44,1787.82,171.0,9042.5,23.509,35383,18887
2021-08-19,5992.322,3086.97,1780.38,170.9,8894.0,23.2515,33118,18385
2021-08-20,6030.772,3102.75,1781.11,167.75,9037.0,23.0255,32237,18463
2021-08-23,6109.828,3087.56,1805.43,170.0,9273.5,23.6267,32200,18893
2021-08-24,6089.497,3107.62,1802.9,170.0,9376.0,23.8606,32836,19074
2021-08-25,6113.24,3107.49,1791.0,170.75,9356.0,23.841,32915,19170
2021-08-26,6058.08,3109.42,1792.43,171.0,9299.5,23.5645,33350,18772
2021-08-27,6041.366,3080.77,1817.57,170.95,9410.0,24.0262,33600,19011
2021-08-31,6150.299,3055.05,1813.62,174.25,9520.0,23.8943,33907,19547
2021-09-01,6090.933,3087.84,1813.9,174.6,9335.5,24.141,33550,19332
2021-09-02,6078.229,3088.84,1809.66,177.5,9376.5,23.9055,33500,19464
2021-09-03,6126.921,3083.85,1827.73,179.0,9431.0,24.716,33055,19789
2021-09-06,6126.938,3101.08,1823.29,178.0,9450.5,24.6825,32890,19654
2021-09-07,6112.4,3108.53,1794.36,177.2,9350.5,24.319,32093,19506
2021-09-08,6026.02,3068.94,1789.26,177.35,9249.0,23.9451,32215,19713
2021-09-09,6068.219,3071.7,1794.58,177.5,9387.5,24.0397,33300,20190
2021-09-10,6094.873,3098.8,1787.58,177.6,9694.5,23.7441,33583,20392
2021-09-13,6088.157,3074.31,1793.75,177.5,9562.5,23.7385,33498,19726
2021-09-14,6129.095,3080.37,1804.51,177.45,9442.0,23.8568,33408,19623
2021-09-15,6110.229,3058.61,1794.06,177.5,9627.0,23.8426,34046,20016
2021-09-16,6109.942,3064.54,1753.77,176.0,9366.5,22.907,34050,19401
2021-09-17,6133.246,3071.23,1754.34,177.5,9312.0,22.3853,34140,19358
2021-09-20,6076.315,3041.73,1764.16,177.5,9033.0,22.2698,33910,19056
2021-09-21,6060.757,3063.2,1774.51,179.5,8975.5,22.4968,33820,18830
2021-09-22,6108.265,3048.05,1768.16,180.5,9286.0,22.6963,34997,19221
2021-09-23,6142.712,3076.44,1742.76,185.9,9273.5,22.5129,35460,19351
2021-09-24,6144.815,3061.35,1750.42,181.5,9332.5,22.4205,36539,19387
2021-09-27,6122.495,3100.3,1750.16,204.75,9362.0,22.6275,35100,18946
2021-09-28,6113.112,3077.69,1734.01,207.7,9269.0,22.4555,35803,18564
2021-09-29,6162.554,3074.31,1726.37,210.5,9155.0,21.5358,35450,18342
2021-09-30,6286.943,3086.7,1756.95,218.0,8936.5,22.171,33921,17936
2021-10-01,6228.845,3051.11,1760.98,228.0,9128.0,22.5385,33835,17971
2021-10-04,6342.686,3089.65,1769.57,240.0,9250.5,22.6818,34450,17924
2021-10-05,6288.049,3068.12,1760.18,269.5,9174.0,22.6324,35079,18121
2021-10-06,6417.323,3083.88,1762.74,242.0,9045.5,22.6251,35165,18072
2021-10-07,6416.396,3101.15,1755.78,231.9,9280.0,22.6025,35285,18264
2021-10-08,6481.769,3112.81,1757.13,238.6,9361.0,22.6768,36156,19221
2021-10-11,6459.697,3113.49,1754.15,244.5,9543.0,22.582,36382,19119
2021-10-12,6486.267,3112.05,1760.18,242.35,9465.0,22.5629,36473,18978
2021-10-13,6536.904,3156.42,1792.97,243.35,9651.0,23.093,36386,18918
2021-10-14,6626.114,3164.86,1795.87,245.0,9984.0,23.5195,36923,19294
2021-10-15,6633.338,3173.91,1767.62,240.0,10281.0,23.3098,37200,20020
2021-10-18,6658.768,3173.82,1764.86,239.35,10196.0,23.1933,37814,19997
2021-10-19,6655.998,3199.01,1769.29,229.9,10149.5,23.667,37710,20050
2021-10-21,6632.972,3188.5,1782.9,228.5,9831.5,24.156,37250,19930
2021-10-22,6643.738,3205.14,1792.65,230.0,9704.0,24.3233,37350,19739
2021-10-25,6625.697,3201.86,1807.73,226.0,9867.5,24.5697,37457,20306
2021-10-26,6656.937,3204.57,1792.91,223.35,9788.5,24.1575,37422,20091
2021-10-27,6602.209,3218.17,1796.81,223.35,9548.0,24.0638,35390,19412
2021-10-28,6524.076,3203.82,1798.91,223.7,9666.5,24.079,35858,19574
2021-10-29,6591.346,3198.17,1783.38,223.45,9496.0,23.903,36888,19448
2021-11-01,6552.889,3219.05,1793.28,145.0,9555.0,24.0445,36970,19702
2021-11-02,6493.275,3232.37,1787.76,140.9,9495.5,23.5369,36642,19601
2021-11-03,6552.13,3219.69,1769.84,157.5,9458.5,23.5191,37110,19162
2021-11-05,6581.785,3242.34,1818.36,155.4,9518.0,24.16,37060,19434
2021-11-08,6632.297,3263.9,1824.18,163.0,9637.5,24.4595,37350,19640
2021-11-09,6669.925,3243.42,1831.92,160.65,9553.0,24.3064,37408,19401
2021-11-10,6683.145,3231.32,1849.6,152.3,9533.0,24.639,37280,19754
2021-11-11,6691.342,3238.07,1862.11,151.5,9633.5,25.2565,37708,19759
2021-11-12,6651.054,3228.45,1864.9,150.0,9711.0,25.3176,37845,19979
2021-11-15,6616.029,3240.58,1862.84,149.35,9673.0,25.0631,37500,19594
2021-11-16,6651.207,3238.8,1850.63,150.4,9561.0,24.8341,37650,19394
2021-11-17,6675.804,3232.68,1867.48,150.15,9406.5,25.0858,37975,19355
2021-11-18,6636.469,3237.02,1858.94,152.5,9441.5,24.8048,38453,19639
2021-11-19,6720.263,3232.34,1845.73,152.5,9646.5,24.6185,38429,20044
2021-11-22,6723.386,3237.08,1804.65,154.0,9726.5,24.1818,38817,20336
2021-11-23,6677.876,3227.53,1789.16,157.0,9710.5,23.659,38870,20349
2021-11-24,6683.277,3227.15,1788.61,159.0,9835.0,23.552,39960,20846
2021-11-25,6699.346,3221.52,1788.85,158.0,9801.5,23.5995,39709,20667
2021-11-26,6561.553,3166.27,1802.59,157.5,9460.0,23.1555,38652,19897
2021-11-29,6608.29,3120.58,1784.6,159.3,9577.5,22.9041,39129,20141
2021-11-30,6533.932,3041.29,1774.52,152.0,9442.5,22.8355,39020,19897
2021-12-01,6507.677,3098.25,1781.73,157.45,9444.0,22.3165,39086,19946
2021-12-02,6583.82,3092.11,1768.74,158.5,9496.0,22.386,38984,19953
2021-12-03,6538.506,3101.93,1783.29,155.25,9418.0,22.5239,39335,20030
2021-12-06,6547.116,3116.32,1778.67,151.25,9505.0,22.3865,38734,19820
2021-12-07,6602.569,3134.66,1784.13,154.1,9595.0,22.5051,38935,20189
2021-12-08,6603.798,3129.77,1782.99,158.7,9652.5,22.4344,39236,20230
2021-12-09,6643.932,3142.45,1775.33,160.1,9534.5,21.9624,39500,19875
2021-12-10,6652.922,3135.61,1782.84,163.75,9506.5,22.1958,39400,19746
2021-12-13,6662.871,3119.95,1786.67,164.25,9447.5,22.3348,38745,19711
2021-12-14,6615.637,3121.09,1770.85,164.75,9412.0,21.9464,38601,19485
2021-12-15,6626.257,3114.88,1776.92,164.75,9199.5,22.0728,37962,19116
2021-12-16,6594.798,3128.8,1799.35,168.5,9507.5,22.4915,38692,19624
2021-12-17,6601.932,3111.63,1798.11,168.0,9437.5,22.3695,38410,19648
2021-12-20,6547.112,3072.97,1790.93,168.15,9446.5,22.271,38195,19340
2021-12-21,6554.309,3085.08,1789.27,169.0,9534.0,22.5183,38685,19615
2021-12-22,6529.593,3087.51,1803.67,169.5,9607.0,22.811,38725,19951
2021-12-23,6555.551,3096.81,1808.81,169.4,9612.0,22.8818,38899,20021
2021-12-24,6562.9,3108.28,1810.26,168.9,9568.0,23.0205,39260,20045
2021-12-29,6600.677,3138.02,1804.71,171.1,9680.5,22.8331,39143,20383
2021-12-30,6581.482,3126.64,1814.67,170.1,9691.5,23.0426,39197,20587
2022-01-04,6695.373,3181.14,1814.6,174.1,9768.0,23.053,39195,21137
2022-01-05,6662.299,3163.44,1810.44,179.9,9698.0,22.8053,39293,20638
2022-01-06,6653.351,3184.3,1791.16,196.5,9531.0,22.1987,39150,20383
2022-01-07,6701.316,3205.26,1796.55,195.9,9647.0,22.3682,39826,20734
2022-01-10,6691.124,3227.05,1801.68,196.5,9563.5,22.4686,39918,20799
2022-01-11,6647.97,3246.37,1821.6,197.1,9719.5,22.7822,40449,21794
2022-01-12,6647.065,3254.98,1826.15,203.0,10064.0,23.1443,41402,22064
2022-01-13,6658.356,3257.3,1822.54,211.5,9958.5,23.089,40511,22176
2022-01-14,6693.401,3281.97,1817.94,216.75,9719.5,22.963,40351,22194
2022-01-17,6645.048,3287.95,1819.23,220.5,9731.0,23.019,41300,22063
2022-01-18,6614.059,3280.05,1813.74,221.0,9676.0,23.4707,42292,22073
2022-01-19,6591.981,3283.94,1840.54,223.1,9841.5,24.1385,42896,23154
2022-01-20,6626.871,3294.82,1839.29,225.65,9990.0,24.4707,43497,23795
2022-01-21,6726.373,3294.86,1835.38,224.6,9941.0,24.2975,43955,24028
2022-01-24,6655.166,3283.35,1843.06,225.25,9728.0,23.9868,42555,22404
2022-01-25,6568.173,3247.76,1848.02,227.3,9801.0,23.8105,41370,22340
2022-01-26,6600.819,3271.57,1819.59,227.8,9916.5,23.5305,42208,22695
2022-01-27,6611.161,3260.03,1797.43,227.6,9782.0,22.768,41895,22398
2022-01-28,6645.511,3246.33,1791.53,227.65,9507.5,22.4727,41684,22332
2022-01-31,6631.151,3249.59,1797.17,222.75,9506.0,22.466,43023,22328
2022-02-03,6683.851,3315.99,1804.85,221.0,9832.5,22.4241,42902,22866
2022-02-04,6731.391,3331.41,1808.28,227.3,9841.5,22.5172,43021,22991
2022-02-07,6804.937,3366.48,1820.47,236.0,9777.5,23.0125,42944,23398
2022-02-08,6789.522,3401.74,1825.92,239.25,9781.0,23.1852,42930,22692
2022-02-09,6834.606,3420.04,1833.36,239.25,10059.0,23.3135,43110,23187
2022-02-10,6823.642,3428.0,1826.85,239.1,10254.0,23.2001,44192,23526
2022-02-11,6815.607,3428.95,1858.76,245.0,9860.5,23.5852,43549,23051
2022-02-14,6734.486,3421.2,1871.18,240.0,9920.0,23.842,43267,23170
2022-02-15,6807.497,3421.38,1853.61,239.0,9968.5,23.3645,43408,23292
2022-02-16,6850.198,3439.3,1869.8,235.5,9992.5,23.5975,43699,23406
2022-02-17,6835.117,3441.57,1898.43,232.4,9929.0,23.8348,43843,23886
2022-02-18,6892.818,3428.9,1898.43,232.35,9956.0,23.922,44140,24144
2022-02-21,6902.965,3436.36,1906.29,233.85,9898.0,23.8993,44152,24349
2022-02-22,6861.994,3400.58,1898.64,236.25,9915.0,24.1139,44383,24558
2022-02-23,6920.056,3393.0,1909.01,237.7,9866.0,24.552,44935,24396
2022-02-24,6817.82,3276.06,1903.89,239.5,9864.0,24.2175,45189,24716
2022-02-25,6888.171,3294.47,1889.34,238.6,9873.0,24.2739,44470,24361
2022-03-01,6921.441,3278.63,1945.28,313.0,10061.5,25.3769,45785,25103
2022-03-02,6868.402,3244.4,1928.72,440.0,10166.0,25.2965,45628,25879
2022-03-04,6928.328,3226.78,1970.7,418.75,10674.0,25.7005,47540,28919
2022-03-07,6869.066,3187.82,1998.11,422.65,10281.5,25.662,46735,48078
2022-03-16,6992.395,3290.9,1927.29,340.0,10054.0,25.0898,42277,45590
2022-03-17,6964.385,3322.71,1942.89,337.25,10243.0,25.379,41705,41945
2022-03-18,6954.965,3330.63,1921.62,336.0,10331.0,24.9642,42305,36915
2022-03-21,6955.181,3355.51,1935.91,329.4,10295.0,25.2072,41755,31380
2022-03-22,7000.822,3350.17,1921.69,328.9,10268.0,24.7795,41394,28159
2022-03-23,6996.115,3364.26,1943.86,325.35,10438.5,25.111,42066,32380
2022-03-24,7049.685,3399.7,1957.69,326.65,10349.5,25.5336,42726,37235
2022-03-25,7002.532,3413.69,1958.29,327.15,10267.0,25.5262,42283,35491
2022-03-28,7049.603,3431.99,1922.8,259.75,10341.0,24.877,42556,32725
2022-03-29,7011.689,3433.9,1919.43,253.4,10316.5,24.7718,42424,31803
2022-03-30,7053.19,3442.61,1932.87,260.0,10367.5,24.873,42493,32893
2022-03-31,7071.442,3408.52,1937.44,259.0,10375.0,24.793,42910,32107
2022-04-01,7078.76,3419.11,1925.68,258.75,10353.5,24.63,44767,33223
2022-04-04,7116.218,3416.97,1932.73,264.0,10469.0,24.538,44155,33245
2022-04-05,7148.299,3445.01,1923.6,281.0,10455.0,24.3218,44174,33312
2022-04-06,7104.216,3422.95,1925.35,286.5,10305.0,24.46,43850,33467
2022-04-07,7127.367,3404.23,1931.86,281.65,10311.5,24.5993,43600,33698
2022-04-08,7210.835,3383.28,1947.54,291.6,10323.5,24.7735,43710,33855
2022-04-11,7203.794,3363.56,1953.52,290.65,10200.5,25.098,43379,32483
2022-04-12,7214.781,3330.25,1966.76,309.1,10342.5,25.372,42793,32488
2022-04-13,7262.777,3342.22,1977.8,312.0,10299.0,25.7325,43324,32981
2022-04-14,7235.532,3335.85,1973.71,309.1,10315.0,25.67,43043,33175
2022-04-19,7199.232,3307.13,1950.09,321.0,10304.5,25.181,43090,33768
2022-04-20,7227.362,3335.32,1957.77,326.35,10223.0,25.2045,42995,33505
2022-04-21,7276.193,3348.46,1951.62,331.1,10285.0,24.6615,42860,33911
2022-04-22,7225.606,3361.11,1931.6,327.1,10110.0,24.1425,42165,33107
2022-04-25,7215.979,3339.59,1897.83,328.6,9769.0,23.6215,39858,32636
2022-04-26,7232.153,3322.05,1905.51,325.0,9860.0,23.483,40543,33076
2022-04-27,7196.764,3320.67,1886.1,326.05,9856.0,23.3025,40000,33300
2022-04-28,7228.914,3335.09,1894.45,326.95,9697.0,23.1545,40045,32977
2022-05-09,6909.751,3275.07,1854.17,377.0,9237.5,21.798,37119,28185
2022-05-10,6819.794,3234.19,1838.27,377.45,9228.5,21.2645,35527,28414
2022-05-11,6816.203,3226.07,1852.4,385.85,9340.0,21.5727,35772,27806
2022-05-12,6599.84,3165.18,1821.82,391.5,9090.0,20.6791,33757,27810
2022-05-13,6597.993,3191.16,1811.79,392.85,9159.0,21.1144,33370,27262
2022-05-17,6644.467,3201.89,1815.16,413.65,9366.0,21.6343,34065,26406
2022-05-18,6793.414,3225.35,1816.6,412.0,9235.0,21.423,33019,26159
2022-05-19,6823.335,3190.71,1841.85,412.1,9415.5,21.9275,34230,28231
2022-05-20,6918.144,3240.58,1846.5,417.25,9422.0,21.775,34665,27973
2022-05-23,6840.775,3213.65,1853.59,416.0,9548.0,21.7945,34614,27732
2022-05-24,6914.141,3195.04,1866.45,408.0,9453.5,22.1167,34110,26550
2022-05-25,6883.504,3179.58,1853.46,404.65,9373.0,21.989,34066,26788
2022-05-27,7026.256,3230.55,1853.72,406.65,9459.0,22.1133,34106,28284
2022-05-30,7037.565,3238.92,1855.23,401.0,9543.0,21.974,34585,29279
2022-05-31,7148.97,3232.49,1837.35,427.0,9447.5,21.55,34670,28392
2022-06-06,7096.582,3226.63,1841.43,415.25,9745.0,22.0725,35608,29701
2022-06-07,7141.045,3231.54,1852.37,397.0,9699.0,22.235,36073,29481
2022-06-08,7193.314,3225.8,1853.36,395.4,9730.0,22.0521,37100,28855
2022-06-09,7182.83,3209.62,1847.95,396.0,9615.0,21.6917,36740,28023
2022-06-10,7086.648,3181.73,1871.6,392.35,9447.5,21.8895,35265,27264
2022-06-13,6995.442,3139.35,1819.26,390.35,9294.0,21.0782,32895,25929
2022-06-14,7049.882,3108.89,1808.49,383.5,9230.5,21.0485,31093,25259
2022-06-15,7007.05,3105.85,1833.82,386.35,9230.0,21.688,32444,25857
2022-06-16,7050.326,3097.43,1857.33,387.35,9074.5,21.9558,32000,25259
2022-06-17,6936.967,3098.09,1839.39,389.35,8961.5,21.6735,31184,25669
2022-06-20,6976.377,3096.4,1838.74,392.75,8977.5,21.7475,30800,25738
2022-06-21,7044.071,3117.48,1832.98,390.0,8995.0,21.687,31339,25949
2022-06-22,6984.311,3093.31,1837.72,392.0,8773.0,21.4187,29054,24449
2022-06-23,6998.267,3092.8,1822.77,397.5,8409.0,20.954,26985,24038
2022-06-24,7042.937,3111.65,1826.88,397.0,8381.0,21.1645,24590,22400
2022-06-27,7016.055,3137.54,1822.85,392.45,8417.5,21.161,26991,22882
2022-06-28,6996.456,3140.21,1820.01,393.5,8365.5,20.84,26800,23158
2022-06-29,6942.351,3134.87,1817.73,380.0,8401.0,20.744,26774,23773
2022-06-30,6911.582,3102.21,1807.27,385.95,8258.0,20.279,26451,22698
2022-07-01,6794.328,3095.59,1811.43,388.0,8048.0,19.8765,26650,21824
2022-07-04,6639.172,3120.24,1808.15,396.45,8006.0,19.9861,26600,22499
2022-07-05,6703.266,3104.11,1764.76,397.6,7670.0,19.2145,26000,22652
2022-07-06,6646.41,3103.66,1738.86,399.7,7520.5,19.208,24712,21849
2022-07-07,6652.587,3129.4,1740.16,410.0,7822.5,19.22,25984,21535
2022-07-08,6740.219,3131.26,1742.48,413.75,7805.5,19.315,25364,21581
2022-07-12,6718.294,3145.77,1726.0,426.0,7354.0,18.9375,25574,21374
2022-07-13,6640.99,3128.69,1735.51,430.0,7325.5,19.2155,25364,21150
2022-07-14,6690.087,3090.63,1709.94,416.35,7170.0,18.4248,24318,19402
2022-07-15,6651.905,3099.15,1708.17,406.55,7190.5,18.7131,24850,19385
2022-07-18,6659.253,3121.76,1709.22,396.05,7426.5,18.6985,24719,20652
2022-07-19,6736.092,3117.79,1711.67,399.65,7277.5,18.7609,24810,20596
2022-07-20,6874.743,3170.29,1696.58,408.6,7378.0,18.6789,24691,21179
2022-07-21,6864.131,3152.3,1718.81,403.4,7322.0,18.8587,24841,21478
2022-07-22,6886.962,3181.34,1727.64,409.2,7452.5,18.5999,24947,22122
2022-07-25,6858.407,3180.47,1719.78,410.25,7479.0,18.4389,24630,22228
2022-07-26,6871.537,3192.12,1717.32,414.0,7536.5,18.6261,24470,21571
2022-07-27,6898.216,3205.14,1734.19,411.5,7637.0,19.0876,24344,21813
2022-07-28,6956.817,3220.65,1755.84,411.4,7762.0,20.0122,24353,21935
2022-07-29,6951.123,3211.56,1765.94,407.9,7917.5,20.3584,25047,23619
2022-08-01,6968.783,3238.75,1772.17,405.0,7819.5,20.3635,24900,23575
2022-08-02,6988.157,3239.15,1760.39,403.5,7806.5,19.978,24249,22492
2022-08-03,7046.635,3252.06,1765.29,393.5,7677.5,20.063,24245,22332
2022-08-04,7057.348,3269.86,1791.28,385.0,7727.5,20.1785,24545,22210
2022-08-05,7084.655,3282.88,1775.5,361.0,7870.5,19.8953,24455,22216
2022-08-08,7086.849,3270.98,1788.96,371.0,7987.5,20.668,24300,21685
2022-08-10,7086.236,3286.33,1792.38,398.65,8085.5,20.5886,24541,22490
2022-08-11,7160.385,3301.96,1789.72,401.0,8173.0,20.3115,25385,23659
2022-08-12,7129.277,3269.27,1802.4,407.65,8091.5,20.824,25177,23036
2022-08-15,7093.276,3256.82,1779.71,407.5,7980.0,20.2727,24721,22013
2022-08-16,7133.453,3253.79,1775.69,405.0,7979.0,20.1482,24600,22235
2022-08-18,7186.558,3273.48,1758.61,413.9,8031.5,19.539,24595,21780
2022-08-19,7172.434,3246.51,1747.06,416.25,8078.5,19.0475,24795,22258
2022-08-22,7107.983,3262.57,1736.3,418.35,8027.0,18.989,24465,22343
2022-08-23,7163.265,3246.21,1748.15,417.6,8120.0,19.1169,24505,21745
2022-08-24,7194.706,3233.48,1751.19,412.6,8034.5,19.1125,24280,21354
2022-08-25,7174.208,3247.8,1758.71,417.5,8129.0,19.2485,24310,21677
2022-08-26,7135.248,3249.53,1738.14,417.4,8160.5,18.8966,24750,21633
2022-08-30,7159.473,3239.33,1724.02,414.55,7864.0,18.425,23652,21369
2022-08-31,7178.59,3221.67,1711.04,425.0,7801.5,17.992,22793,21411
2022-09-01,7153.104,3224.08,1697.52,427.35,7597.0,17.809,21060,20311
2022-09-02,7177.179,3205.69,1712.19,435.0,7633.0,18.0415,21155,20529
2022-09-05,7231.883,3215.48,1710.4,457.8,7653.5,18.1565,21625,21458
2022-09-06,7233.155,3224.18,1702.14,450.25,7683.0,18.0187,21206,21574
2022-09-07,7186.757,3210.83,1718.37,439.0,7622.5,18.4645,20851,21580
2022-09-08,7232.017,3233.61,1708.46,440.35,7810.5,18.5359,21342,21753
2022-09-09,7242.656,3262.95,1716.83,435.25,7856.5,18.8586,21165,22994
2022-09-12,7254.464,3274.72,1724.54,437.5,7955.5,19.7975,21461,24577
2022-09-13,7318.016,3290.08,1702.17,439.35,7868.5,19.3335,21380,24281
2022-09-14,7278.078,3258.02,1697.32,444.2,7803.0,19.6275,21177,24217
2022-09-15,7305.601,3267.98,1665.11,445.5,7729.5,19.1725,20810,23127
2022-09-16,7168.87,3268.29,1675.06,439.0,7762.0,19.5895,21137,24249
2022-09-19,7195.488,3256.31,1675.84,439.05,7753.5,19.5625,20945,24594
2022-09-20,7196.951,3266.94,1664.89,441.3,7758.0,19.2737,21181,24964
2022-09-21,7188.314,3261.79,1673.89,444.5,7690.0,19.5684,21170,24949
2022-09-22,7218.906,3263.07,1671.22,435.65,7680.0,19.635,21650,24562
2022-09-23,7178.583,3227.1,1643.94,435.2,7433.0,18.87,20243,23411
2022-09-26,7127.503,3181.97,1622.36,438.0,7341.5,18.3505,20640,22206
2022-09-27,7112.449,3165.5,1628.9,437.65,7353.0,18.3827,20680,21858
2022-09-28,7077.031,3116.31,1659.97,436.0,7422.0,18.8997,20728,21805
2022-09-29,7036.198,3115.08,1660.54,435.75,7542.0,18.82,20523,22348
2022-09-30,7040.798,3130.24,1660.61,433.7,7560.0,19.0283,20634,21107
2022-10-03,7009.718,3107.09,1699.89,401.5,7508.0,20.703,20059,21258
2022-10-04,7072.256,3138.9,1726.13,404.0,7718.0,21.059,20207,22055
2022-10-05,7075.385,3153.23,1716.26,396.25,7679.5,20.6461,20290,22588
2022-10-06,7076.623,3151.56,1712.53,400.0,7607.5,20.6372,20161,22782
2022-10-07,7026.783,3145.81,1694.82,385.8,7457.5,20.131,19425,22487
2022-10-10,6994.395,3107.47,1668.61,386.5,7578.5,19.6073,20085,22412
2022-10-11,6939.145,3105.0,1666.34,391.15,7596.0,19.151,20260,22079
2022-10-12,6909.209,3083.19,1673.19,403.0,7545.0,19.0225,19820,22292
2022-10-13,6880.625,3040.45,1666.37,393.5,7573.0,18.8945,20100,22427
2022-10-14,6814.53,3039.61,1644.47,392.5,7538.5,18.277,19930,21777
2022-10-17,6831.115,3015.75,1650.09,392.15,7562.5,18.6539,19645,21541
2022-10-18,6834.494,3025.88,1652.22,387.85,7421.0,18.735,19450,21876
2022-10-19,6860.416,3022.8,1629.44,391.0,7386.5,18.4638,19338,21945
2022-10-20,6980.652,3022.7,1628.02,391.95,7560.5,18.6709,19348,22196
2022-10-21,7017.771,2969.95,1657.69,390.0,7624.0,19.421,18484,21949
2022-10-25,7048.38,2984.15,1653.17,388.15,7523.0,19.3473,18477,22322
2022-10-26,7043.939,3008.38,1664.57,386.5,7792.0,19.5815,18682,22670
2022-10-27,7091.761,3015.24,1663.31,385.6,7764.5,19.6014,18690,22384
2022-10-28,7056.04,3059.19,1644.86,385.7,7550.0,19.2595,18101,22134
2022-10-31,7098.89,3093.11,1633.56,356.3,7450.0,19.1645,17631,21809
2022-11-01,7052.303,3130.5,1647.98,359.0,7652.0,19.6278,17970,23600
2022-11-02,7015.69,3141.13,1635.24,361.0,7626.5,19.229,18010,24145
2022-11-03,7034.573,3102.51,1629.49,351.0,7561.0,19.4715,17762,22803
2022-11-04,7045.527,3130.11,1681.87,349.5,8099.0,20.8585,18872,23811
2022-11-07,7102.396,3141.31,1675.63,344.9,7914.5,20.799,18939,23395
2022-11-08,7050.126,3145.83,1712.42,339.0,8115.5,21.3535,19659,24012
2022-11-09,7070.084,3165.5,1706.74,324.75,8104.5,21.053,19817,24688
2022-11-10,6966.837,3173.18,1755.45,324.25,8271.5,21.6805,20324,25949
2022-11-11,7089.206,3228.33,1771.24,326.8,8492.5,21.7043,21315,26925
2022-11-14,7019.392,3260.8,1771.4,330.35,8375.0,21.983,22029,28840
2022-11-15,7035.5,3275.28,1778.94,341.0,8376.5,21.5678,23386,30254
2022-11-16,7014.384,3266.17,1773.87,332.55,8293.5,21.4716,23635,27532
2022-11-17,7044.986,3286.04,1760.44,334.6,8110.0,20.956,22584,25064
2022-11-18,7082.181,3272.23,1750.68,343.45,8076.0,20.9415,22664,25385
2022-11-21,7063.247,3250.62,1738.05,351.0,7880.5,20.8505,21159,24983
2022-11-22,7030.588,3259.56,1740.25,347.15,8013.0,21.085,22194,26022
2022-11-23,7054.123,3255.99,1749.68,346.45,8005.0,21.538,22028,26293
2022-11-24,7080.515,3252.88,1755.24,347.35,8041.0,21.527,22238,26100
2022-11-25,7053.15,3244.55,1754.93,349.4,8008.0,21.7453,22231,25416
2022-11-28,7017.358,3240.06,1741.36,379.0,7959.0,20.9354,22354,25639
2022-11-29,7012.069,3276.36,1749.85,387.4,8037.5,21.2578,22788,26861
2022-11-30,7081.313,3290.49,1768.52,398.5,8239.0,22.1943,22921,26987
2022-12-01,7020.803,3292.73,1803.1,385.0,8336.0,22.7562,23331,27601
2022-12-02,7019.639,3259.14,1797.63,391.0,8450.0,23.1403,23255,28862
2022-12-05,6987.328,3267.54,1768.68,400.5,8391.0,22.2527,24446,28680
2022-12-06,6892.57,3252.37,1771.04,408.8,8421.5,22.1916,24814,29271
2022-12-07,6818.752,3225.45,1786.27,405.65,8456.5,22.7219,24306,31441
2022-12-08,6804.227,3236.08,1789.14,395.5,8543.0,23.065,24625,29725
2022-12-09,6715.118,3245.97,1797.32,402.5,8543.0,23.4735,24290,29433
2022-12-12,6734.452,3239.66,1781.44,400.25,8374.0,23.3098,23950,29518
2022-12-13,6810.316,3271.28,1810.8,404.5,8497.0,23.7355,24644,28287
2022-12-14,6801.749,3278.57,1807.32,404.0,8516.5,23.9465,24275,28365
2022-12-15,6751.86,3273.75,1776.85,401.9,8293.5,23.0855,23600,28311
2022-12-16,6812.193,3240.81,1793.08,403.0,8266.5,23.224,23535,28273
2022-12-19,6779.698,3256.61,1787.62,401.35,8320.0,22.9878,23307,27215
2022-12-20,6768.316,3253.97,1817.94,400.05,8354.5,24.1641,23913,28334
2022-12-21,6820.663,3256.19,1814.39,401.4,8393.5,23.9655,24060,29591
2022-12-22,6824.432,3269.53,1792.52,400.65,8310.5,23.5681,23930,29240
2022-12-23,6800.673,3257.7,1798.2,401.1,8349.5,23.7332,23934,29547
